date,radiation_avg,precip,wind_avg,wind_max,temp_avg,temp_max,temp_min,humidity_avg
01/03/2018 00:00,31,0,8.1,11.2,-3.04,-0.9,-4.9,88.46
02/03/2018 00:00,39,4.6,8,12.8,-1.47,-0.04,-2.11,88.86
03/03/2018 00:00,31,0.2,4.4,6.5,0.49,1.94,-1.93,99.7
04/03/2018 00:00,36,6,2.7,5,4.07,8.24,1.51,99.69
05/03/2018 00:00,82,1.4,3.6,6.2,5.74,9.68,2.06,99.34
06/03/2018 00:00,39,0.4,2.2,5.8,6.64,9.03,1.81,93.58
07/03/2018 00:00,54,0.8,1.2,5.2,4.26,10.13,0.4,93
08/03/2018 00:00,60,4.4,4.8,10.4,5.03,8.42,0.94,91.8
09/03/2018 00:00,70,7.8,2.5,5.2,5.3,9.73,0.26,96.52
10/03/2018 00:00,51,3.8,3.4,5.6,11.28,14.15,7.43,99.59
11/03/2018 00:00,41,1,2.5,5.7,7.68,10.42,4.75,99.68
12/03/2018 00:00,35,5.8,3.2,5.4,7.75,10.9,5.26,99.71
13/03/2018 00:00,88,1.2,2.4,5.2,6.35,10.99,2.56,92.77
14/03/2018 00:00,112,0.2,5,10,6.77,12.06,0.4,88.94
15/03/2018 00:00,39,4.2,5.6,10,8.25,10.48,6.69,95.65
16/03/2018 00:00,98,1.6,4,8.3,8.97,14.06,4.08,92.73
17/03/2018 00:00,52,0.2,7.1,10.4,0.23,4.07,-1.86,95.16
18/03/2018 00:00,20,0,6.5,10.4,-0.62,0.41,-1.72,80.68
19/03/2018 00:00,146,0,5.1,9,1.05,4.38,-2.18,72.47
20/03/2018 00:00,112,0.2,3.3,6.9,4.24,8.46,0.22,81.9
21/03/2018 00:00,146,0,2.6,6.2,4.16,10.45,-3.2,77.51
22/03/2018 00:00,87,0,3.9,5.9,7.89,12.78,5.6,83.45
23/03/2018 00:00,94,0,4.3,8.7,8.6,12.47,5.31,79.07
24/03/2018 00:00,31,0.6,1,3.2,7.12,8.7,4.9,99.51
25/03/2018 00:00,110,0.6,1.2,3.6,7.94,12.48,5.13,85.51
26/03/2018 00:00,124,0,1.4,4.4,6.29,12.76,-3.29,78.11
27/03/2018 00:00,39,4.8,3.5,6.6,7.37,11.65,4.18,97.46
28/03/2018 00:00,31,5.2,1.5,3.6,5.29,7.8,1.33,99.48
29/03/2018 00:00,98,5.2,3.1,9,4.89,10.35,0,94.87
30/03/2018 00:00,57,3,3.4,6.8,5.7,9.11,1.82,99.67
31/03/2018 00:00,33,7.4,1.9,5,5.23,8.02,4.33,99.61
01/04/2018 00:00,54,3,2.2,4.7,4.99,6.92,3.61,99.53
02/04/2018 00:00,40,11.2,4.1,6.4,7.8,11.89,3.46,99.64
03/04/2018 00:00,105,5.8,4.2,7.8,11.12,15.28,6.71,94.84
04/04/2018 00:00,94,0.6,4.9,8.8,9.5,13.44,4.77,95.31
05/04/2018 00:00,194,0,3.7,8.4,6.78,11.59,3.18,73.67
06/04/2018 00:00,137,0,4.3,9.7,8.25,14.09,3.4,87.17
07/04/2018 00:00,80,0,2.3,6.2,11.18,18.74,4.85,94.89
08/04/2018 00:00,21,6.8,1.1,2.9,9.26,11.18,7.33,99.79
09/04/2018 00:00,24,4.2,2.4,4.7,7.8,9.02,6.63,99.88
10/04/2018 00:00,55,8,2.1,4.5,9.25,13.85,6.69,99.78
11/04/2018 00:00,28,4.2,2.5,4.3,7.57,9.66,5.58,99.92
12/04/2018 00:00,26,0.2,2.7,4.1,6.87,7.97,5.98,99.91
13/04/2018 00:00,56,4,1.8,4.4,8.4,11.17,6.12,99.67
14/04/2018 00:00,134,0.2,0.9,3.6,11.52,17,7.87,88.8
15/04/2018 00:00,89,0,2.8,6.4,10.43,14.74,6.26,99.41
16/04/2018 00:00,148,0,3.2,6.5,11.2,15.86,7.73,80.52
17/04/2018 00:00,144,0,5.2,8.9,13.87,19.9,9.1,75.79
18/04/2018 00:00,208,0,3.1,5.5,16.22,22.89,8.61,82.82
19/04/2018 00:00,214,0,0.9,3.5,17.71,27.38,7.02,73.52
20/04/2018 00:00,203,0,1.1,3.5,15.98,23.44,8.34,87.19
21/04/2018 00:00,185,0,2.6,5.4,15.32,21.36,9.57,83.24
22/04/2018 00:00,199,3.6,3.2,6.4,16.65,23.08,10.45,84.09
23/04/2018 00:00,154,0,4.6,8.3,11.73,15.18,6.73,80.29
24/04/2018 00:00,59,3.2,4,7.3,12.45,14.16,11.15,97.23
25/04/2018 00:00,163,1.6,4.6,9.7,10.12,14.97,6.77,89.6
26/04/2018 00:00,209,0,4.3,7.5,10.03,15.25,5.76,76.61
27/04/2018 00:00,32,8.8,1.8,5.6,7.5,9.26,4.2,99.54
28/04/2018 00:00,36,7.2,3,4.6,7.69,8.96,6.61,99.69
29/04/2018 00:00,33,0,3.9,7,6.66,7.49,6.1,99.35
30/04/2018 00:00,55,0,5.7,8.7,6.87,8.12,4.23,90.96
01/05/2018 00:00,221,0,3.8,6.9,8.7,14.75,1.34,74.28
02/05/2018 00:00,76,4.8,4.2,8,9.23,12.92,4.01,92.13
03/05/2018 00:00,208,0.2,1.8,4.1,9.76,15.97,1.21,81.82
04/05/2018 00:00,199,0,1,4.1,13.49,18.96,9.04,84.6
05/05/2018 00:00,254,0,0.8,2.7,14.12,21.86,4.79,72.29
06/05/2018 00:00,254,0,1,3.2,15.01,24.05,3.66,75.94
07/05/2018 00:00,255,0,0.7,3.6,16.93,26.94,5.59,70.71
08/05/2018 00:00,227,0,2,5.9,17.29,25.9,7.06,75.96
09/05/2018 00:00,240,0,1.8,4.1,14.46,19.99,7.41,75.34
10/05/2018 00:00,208,0.8,2.6,6.2,12.27,17.18,5.54,74.85
11/05/2018 00:00,229,0,3.4,7.7,11.84,17.3,4.16,74.29
12/05/2018 00:00,118,2,1.1,3,12.83,17.1,8.13,93.8
13/05/2018 00:00,144,4,1.8,4,12.32,17.16,8.42,86.75
14/05/2018 00:00,202,1.8,3.3,6.3,12.27,17.5,6.63,74.4
15/05/2018 00:00,222,0,2.7,6.1,12.83,19,6.88,89.78
16/05/2018 00:00,105,0,3.9,6.8,10.22,13.09,7.5,93.18
17/05/2018 00:00,255,0,2.7,5,9.49,14.92,4.37,80.9
18/05/2018 00:00,250,0,1.2,3.8,10.06,16.75,2.09,78.46
19/05/2018 00:00,277,0,1,3,12.06,20.51,2.54,75.77
20/05/2018 00:00,258,0,1.3,3.9,13.05,20.59,4.09,84.57
21/05/2018 00:00,215,0,1.9,4.9,15.37,24.39,6.55,75.21
22/05/2018 00:00,258,0,3.8,6.5,12.94,17.45,8.4,92.52
23/05/2018 00:00,171,0,4.1,5.8,11.93,17.42,9.46,93.91
24/05/2018 00:00,216,0,3.2,6.1,14.92,24.4,9.95,87
25/05/2018 00:00,102,0,1.3,3,15.03,19.06,11.82,99.64
26/05/2018 00:00,178,0.2,2.8,5.9,16.98,23.97,12.53,92.46
27/05/2018 00:00,231,0.2,3.7,7.8,19,26.24,12.05,83.43
28/05/2018 00:00,199,0,2,4.1,16.22,23.94,12.12,96.66
29/05/2018 00:00,87,0,3.4,5.3,13.18,16.91,11.5,99.8
30/05/2018 00:00,59,0.2,1.4,5,14.39,17.88,11.75,99.78
31/05/2018 00:00,153,0,1.8,4.4,17.57,23.65,13.74,98.01
01/06/2018 00:00,154,0,0.7,2,18.69,23.91,15.33,94.66
02/06/2018 00:00,139,0,1.9,4,19.03,23.49,14.55,93.05
03/06/2018 00:00,186,0,0.9,3.3,17.89,24.2,11.66,90.47
04/06/2018 00:00,62,2.6,2.2,3.5,14.34,16.39,12.48,99.55
05/06/2018 00:00,138,0,2.5,3.9,12.86,16.83,7.8,89.72
06/06/2018 00:00,238,0,1.6,4,13.51,20.62,5.66,85
07/06/2018 00:00,209,0,1.8,3.8,14.29,20.14,8.14,84.81
08/06/2018 00:00,214,0,1.6,3.6,14.72,19.89,10.07,86.5
09/06/2018 00:00,103,0.6,1.4,2.6,14.06,18.06,11.45,94.68
10/06/2018 00:00,205,0,1.5,2.9,15.31,22.12,10.63,86.07
11/06/2018 00:00,271,0,1.2,3.6,16.55,24.97,5.75,75.62
12/06/2018 00:00,123,0,2.2,4.6,13.9,17.81,8.35,85.2
13/06/2018 00:00,222,0,1.9,4.5,15.58,22.15,6.05,76.21
14/06/2018 00:00,163,0,3.8,6.8,16.81,22.16,8.45,78.22
15/06/2018 00:00,244,0,1.2,4.1,15.02,22.8,5.79,74.4
16/06/2018 00:00,157,0,2.2,5,15.39,19.93,10.94,81.7
17/06/2018 00:00,132,0,2.8,4.7,15.34,18.88,11.24,85.69
18/06/2018 00:00,211,0,3.7,6.2,19.11,24.8,15.14,78.91
19/06/2018 00:00,163,0,2.7,4.5,20.02,24.61,16.32,84.08
20/06/2018 00:00,173,0,3.2,6.2,19.07,24.83,14.09,81.78
21/06/2018 00:00,263,0,2.6,6.4,13.89,19.05,8.64,64.92
22/06/2018 00:00,281,0,1.7,3.8,14.22,20.48,6.86,66.99
23/06/2018 00:00,246,0,1.5,5.3,15.59,22.36,6.65,67.04
24/06/2018 00:00,258,0,0.7,2.5,16.95,24.66,7.15,71.96
25/06/2018 00:00,278,0,1,3.2,19.17,28.28,8.53,64.97
26/06/2018 00:00,275,0,1.1,3.8,18.6,27.92,6.97,69.58
27/06/2018 00:00,254,0,2.3,4,17.64,25.96,11.03,72.25
28/06/2018 00:00,242,0,2.2,4.3,18.07,26.38,10.44,80.78
29/06/2018 00:00,261,0,2.4,4.7,17.07,26.72,10.83,78
30/06/2018 00:00,266,0,2.8,5.3,19.55,26.93,13.08,68.5
01/07/2018 00:00,271,0,1.9,4.1,20.49,27.91,11.9,63.89
02/07/2018 00:00,273,0,2.6,5.5,19.83,27.15,12.32,58.49
03/07/2018 00:00,280,0,2.8,5,17.85,24.74,9.7,67.78
04/07/2018 00:00,252,0,1.2,3,17.87,27.06,10.44,71.57
05/07/2018 00:00,224,0,0.9,4.3,21.2,29.62,13.05,67.78
06/07/2018 00:00,237,0,1.2,3,19.92,27.01,13.44,78.97
07/07/2018 00:00,245,0,1.1,3.5,21.48,29.72,12.54,74.09
08/07/2018 00:00,219,0,0.9,3.8,20.72,29.56,11.6,71.91
09/07/2018 00:00,219,0,1.4,4.9,20.27,27.42,14.97,75.06
10/07/2018 00:00,135,0,2.5,4.4,15.98,20.19,13.43,83.84
11/07/2018 00:00,82,0,2.1,3.8,15.89,19.14,12.34,92.7
12/07/2018 00:00,135,0.2,2,4.1,15.87,20.34,11.27,88.37
13/07/2018 00:00,209,0,1,3.1,16.76,24.44,9.47,79.76
14/07/2018 00:00,225,0,1.1,3.9,19.42,27.9,9.33,71.47
15/07/2018 00:00,272,0,0.9,3.3,21.63,30.3,10.98,62.63
16/07/2018 00:00,227,0,1,3.9,21.53,29.58,10.85,62.42
17/07/2018 00:00,164,0,2.1,4.7,19.14,24.5,14.55,66.96
18/07/2018 00:00,178,0,0.8,4.1,19.12,25.23,10.94,64.19
19/07/2018 00:00,200,0,1.4,3.9,20.02,27.75,12.13,62.7
20/07/2018 00:00,176,0,1.4,4.5,19.78,28.12,11.01,69.45
21/07/2018 00:00,235,0,1.3,3.6,21.06,27.44,14.06,70.05
22/07/2018 00:00,178,0,1.1,4.4,19.76,25.52,12.38,77.06
23/07/2018 00:00,228,0,1.1,3.5,24.05,32.82,14.06,65.85
24/07/2018 00:00,244,0,1.7,4.4,22.96,30.21,13.54,66.39
25/07/2018 00:00,258,0,1.8,4.6,22.2,30.16,15.12,66.84
26/07/2018 00:00,206,0,2.3,5.6,25.04,34.23,15.39,65.44
27/07/2018 00:00,192,14.2,1.3,8,23.23,33.88,18.36,83.03
28/07/2018 00:00,224,1.4,3.9,8.1,18.68,23.57,14.12,75.97
29/07/2018 00:00,78,1.2,4.6,8,17.7,21.16,14.04,99.08
30/07/2018 00:00,139,0,2.5,6,20,25.74,13.84,79.32
31/07/2018 00:00,216,2.8,1.7,4,18.98,25.43,14.51,75.33
01/08/2018 00:00,244,0,1.1,3.3,19.03,26.6,10,69.36
02/08/2018 00:00,206,0,0.9,3.2,21.05,29.81,11.68,73.67
03/08/2018 00:00,219,0,0.8,6.7,22.9,30.95,13.84,76.25
04/08/2018 00:00,205,0,2.2,4.4,20.42,25.64,14.21,78.48
05/08/2018 00:00,234,0,1.5,5,20.33,29.07,11.07,68.63
06/08/2018 00:00,235,0,0.8,2.9,22.88,31.68,13.33,64.4
07/08/2018 00:00,209,0,1.3,4.4,22.84,31.64,12.97,68.8
08/08/2018 00:00,180,0,2.8,5.3,19.46,24.59,16.34,60.76
09/08/2018 00:00,35,0,0.8,4.3,14.84,17.12,12.61,97.86
10/08/2018 00:00,112,7.4,1.8,4.8,13.26,17.92,9.68,96.72
11/08/2018 00:00,218,3.6,1.9,4.6,15.45,22.67,7.68,79.02
12/08/2018 00:00,93,4.4,2.6,5.7,18.35,22.28,15.75,87.35
13/08/2018 00:00,103,9.6,1.2,5.4,17.49,22.93,15.03,98.85
14/08/2018 00:00,141,0,2.1,3.9,18.71,23.67,13.82,84.61
15/08/2018 00:00,158,0,2.8,7.3,19.47,25.54,13.46,81.81
16/08/2018 00:00,71,5.2,2.5,4.3,17.05,20.17,11.1,90.57
17/08/2018 00:00,151,0,1.9,4.7,15.53,21.48,6.95,78.16
18/08/2018 00:00,96,0,2.8,4.7,18.55,23.08,14.55,86.96
19/08/2018 00:00,62,0,3,5.7,19.99,23.85,16.99,89.53
20/08/2018 00:00,109,0,1,4.1,20.03,24.95,16.58,90.47
21/08/2018 00:00,169,0,1.5,4.9,19.77,25.51,14.32,81.42
22/08/2018 00:00,154,0,2,4.7,18.1,24.53,11.1,89.28
23/08/2018 00:00,136,2.4,2.5,4.9,17.18,20.48,13.05,85.72
24/08/2018 00:00,164,1.2,3.4,6.8,13.29,18.73,9.23,80.62
25/08/2018 00:00,164,0,2.5,5.1,12.63,18.22,7.33,81.45
26/08/2018 00:00,49,2.8,2.9,6.8,12.89,17.55,7.23,97.2
27/08/2018 00:00,125,0,3.2,6.2,16.56,20.86,12.27,82.34
28/08/2018 00:00,92,0,1,3.3,16.31,19.66,13.29,84.06
29/08/2018 00:00,81,2,1.2,3.8,15.08,19.52,11.59,90.88
30/08/2018 00:00,183,0,1.2,3.2,13.85,19.66,7.57,79.42
31/08/2018 00:00,196,0,0.8,2.7,13.75,21.46,4.64,79.51
01/09/2018 00:00,187,0,1.8,5.2,15.92,24.2,5.93,75.38
02/09/2018 00:00,195,0,1.4,4.2,15.84,23.63,6.79,73.28
03/09/2018 00:00,171,0,0.8,3.2,15.19,23.68,5.43,76.53
04/09/2018 00:00,102,0,2.5,4.8,14.79,19.3,8.47,92.36
05/09/2018 00:00,86,0,2.7,4.4,15.46,19.91,11.52,92.43
06/09/2018 00:00,130,8.2,1.7,4.7,14.72,20.45,9.81,87.54
07/09/2018 00:00,133,0.2,2.8,6.2,11.81,17.29,6.09,83.16
08/09/2018 00:00,70,0.4,2.4,4.5,13.72,19.24,7.69,91.14
09/09/2018 00:00,117,0.2,3.4,7,17.37,23.18,13.45,81.92
10/09/2018 00:00,100,0,2.4,5.6,16.13,19.59,11.77,77.58
11/09/2018 00:00,38,1.2,3,6.5,17.22,21.22,15.33,96.26
12/09/2018 00:00,79,0.8,1.1,5.1,12.71,16.05,6.66,91.34
13/09/2018 00:00,148,0,1,4.6,11.07,19.62,2.57,80.3
14/09/2018 00:00,103,0,2.4,5.5,14.61,19.06,9.19,81.56
15/09/2018 00:00,138,0,1.7,4.7,14.53,21.47,5.47,80.13
16/09/2018 00:00,135,0,3.6,6.9,17.75,24.51,11.61,79.13
17/09/2018 00:00,122,0,3.4,6.3,19.68,26.09,13.86,74.64
18/09/2018 00:00,107,0,5.3,9.8,19.39,22.61,15.18,74.85
19/09/2018 00:00,100,0,5.8,11.3,19.42,24.44,14.88,77.99
20/09/2018 00:00,42,5.6,4.2,9.4,16.29,20.3,12.54,91.61
21/09/2018 00:00,99,6,6.2,11.5,13.42,18.89,9.95,75.36
22/09/2018 00:00,50,0,2.1,4.7,10.87,13.53,9.3,96.27
23/09/2018 00:00,62,6.6,2.2,6.4,9.38,13.58,4.44,94.1
24/09/2018 00:00,150,0.4,1.2,3.9,8.19,15.14,3.2,82.93
25/09/2018 00:00,144,0,1.4,5.2,8.91,17.51,-0.08,80.22
26/09/2018 00:00,135,0,2,5.3,13.82,22.59,6,78.19
27/09/2018 00:00,141,0,1.6,4.7,15.32,23.28,7.96,69.41
28/09/2018 00:00,125,0,2.6,5.2,11.66,15.91,2.47,79.6
29/09/2018 00:00,128,0,0.9,4.1,7.71,17.44,-0.97,80.03
30/09/2018 00:00,61,0,2.2,5.2,8.39,14.42,0.79,83.98
01/10/2018 00:00,117,0,3.1,5.6,9.69,14.1,5.52,74.14
02/10/2018 00:00,90,0.6,4.5,9.7,13.89,19.03,8.75,88.21
03/10/2018 00:00,46,0,1.1,3.5,11.89,18.05,5.5,91.48
04/10/2018 00:00,74,0.2,2.1,5.3,12.82,19.72,7.8,93.86
05/10/2018 00:00,96,0,1.3,3.9,15.04,20.08,8.7,91.96
06/10/2018 00:00,14,3.4,3.5,6.1,9.97,13.13,6.69,99.51
07/10/2018 00:00,92,0,1.7,3.8,7.98,13.41,3.2,90.51
08/10/2018 00:00,76,0,2.3,5,11.2,17.26,5.5,90.2
09/10/2018 00:00,116,0,2.5,5.9,13.54,20.83,8.24,84.15
10/10/2018 00:00,106,0,2.7,8.3,14.6,22.92,6.94,87.93
11/10/2018 00:00,77,1,4.6,8.4,17.48,22.65,12.85,87.3
12/10/2018 00:00,60,28.4,6.7,12.2,18.03,22.8,12.34,76.83
13/10/2018 00:00,80,0.4,5.7,9.5,21.31,26.56,17.52,70.33
14/10/2018 00:00,4,4.2,2.7,5.8,13,18.12,9.63,99.46
15/10/2018 00:00,13,0,2.5,4.5,12.1,13.11,10.79,99.8
16/10/2018 00:00,70,0,2,4.9,15.46,20.9,12.07,97.12
17/10/2018 00:00,39,0.4,1,3.5,12.42,15.97,7.74,98.5
18/10/2018 00:00,60,0.2,1.2,3.9,9,14.76,2.42,94.14
19/10/2018 00:00,73,0.2,0.2,2,6.27,14.27,1.14,95.24
20/10/2018 00:00,78,0,1.1,3.8,10.41,17.41,3.04,93.31
21/10/2018 00:00,65,0.2,1.8,5,12.35,18.3,4.96,91.37
22/10/2018 00:00,77,0,2,5,8.06,12.72,2.75,86.05
23/10/2018 00:00,59,0,4.5,8,10.93,15.98,6.06,91.76
24/10/2018 00:00,44,0,2.4,5,11.46,15.39,5.17,95.6
25/10/2018 00:00,58,0.2,1.7,3.8,9.01,15.02,1.67,93.84
26/10/2018 00:00,53,0,4,8,8.43,11.58,3.71,88.07
27/10/2018 00:00,51,6,4,7.1,4.36,7.59,2.55,94.28
28/10/2018 00:00,65,0.2,2.8,5.9,5.89,10.97,2.22,90.46
29/10/2018 00:00,63,0.2,2.2,4.7,4.27,9.24,-0.58,91.48
30/10/2018 00:00,17,0.2,4.6,6.8,6.1,9.02,3.48,98.9
31/10/2018 00:00,58,0,1.7,6.2,5.58,13.12,-1.84,91.7
01/11/2018 00:00,10,14,1.4,4.5,8.53,11.47,2.37,99.72
02/11/2018 00:00,58,1.2,1.8,4.3,4.67,10.77,0.64,94.75
03/11/2018 00:00,41,0.8,3.7,6.3,8.26,13.66,3.44,90.79
04/11/2018 00:00,25,0.4,3.1,5.7,9.11,12.2,6.74,93.95
05/11/2018 00:00,26,1.4,1,4,9.62,14.67,5.05,99.55
06/11/2018 00:00,25,0.2,2.5,5.5,11.25,16.43,6.2,99.24
07/11/2018 00:00,37,1.4,5.7,9.5,12.15,15,9.33,97.13
08/11/2018 00:00,43,0,3.7,7.1,8.98,14.44,3.88,92.31
09/11/2018 00:00,31,0.4,4.4,9.2,9.18,12.84,3.1,97.35
10/11/2018 00:00,39,0.2,3.9,8.8,10.67,14.57,8.22,98.66
11/11/2018 00:00,36,1.2,3.1,7.9,9.43,13.2,6.46,93.91
12/11/2018 00:00,39,1.2,3.4,6,10.63,14.36,7.46,95.23
13/11/2018 00:00,45,0.6,3.6,6.4,9.52,13.29,7,93.33
14/11/2018 00:00,43,0.4,3.6,6.4,10.34,14.73,4.85,94.56
15/11/2018 00:00,26,0.4,2.5,5.6,11.78,14.68,9.73,99.24
16/11/2018 00:00,9,0.6,2,3.4,9.55,10.28,8.84,99.86
17/11/2018 00:00,33,0.4,2.5,4.8,8.04,11.81,3.85,96.8
18/11/2018 00:00,39,0.6,2.2,4.9,5.79,11.2,3.13,91.29
19/11/2018 00:00,33,0.8,3.5,6.3,6.71,10.03,3.51,90.75
20/11/2018 00:00,11,0,3.9,6.9,4.7,5.89,3.69,92.7
21/11/2018 00:00,33,0.4,2.4,5.5,3.35,7.44,-1.42,97.18
22/11/2018 00:00,11,3.8,0.6,3.4,2.43,6.73,-3.23,99.61
23/11/2018 00:00,8,1.4,0.7,2.3,5.5,8.3,1.26,99.64
24/11/2018 00:00,17,0.8,2.8,6.5,6.97,9.92,4.11,98.57
25/11/2018 00:00,24,2.4,2.2,3.8,6.11,9.14,4.22,97.47
26/11/2018 00:00,14,0.8,1.7,3,5.86,7.91,4.15,99.38
27/11/2018 00:00,16,1,3.4,9.8,5.44,8.94,2.72,99.66
28/11/2018 00:00,7,0.8,5.6,9.9,11.34,13.73,7.42,99.48
29/11/2018 00:00,14,8,6.5,13,11.73,14.25,9.42,95.01
30/11/2018 00:00,30,1.4,4.2,6.5,8.53,11.12,6.14,93.33
01/12/2018 00:00,8,1.2,3.9,8.2,9.24,12.14,5.95,99.38
02/12/2018 00:00,24,1.6,5,9.2,12.79,15.18,10.23,97.9
03/12/2018 00:00,15,2.8,4.2,8.6,9.5,13.53,2.84,98.68
04/12/2018 00:00,24,1,0.3,1.9,2.65,5.87,-0.99,99.57
05/12/2018 00:00,7,0.6,3.1,6.3,8.62,12.17,3.38,99.66
06/12/2018 00:00,7,0.4,3.9,6.6,12.03,13.46,10.45,99.41
07/12/2018 00:00,10,0.6,5.6,11.6,10.16,13.41,5.7,91.77
08/12/2018 00:00,22,2.6,7.1,10.1,9.29,11.51,6.91,84.03
09/12/2018 00:00,19,1.6,4.5,7.5,7.55,9.23,3.69,91.5
10/12/2018 00:00,12,0.6,1.5,3.7,5.12,8.18,0.34,98.83
11/12/2018 00:00,21,0.8,0.5,2.8,2.82,7.81,-0.26,99.51
12/12/2018 00:00,24,0.6,1.9,6.2,3.55,7.17,0.14,91.24
13/12/2018 00:00,17,0.8,3.4,8,3.73,6.58,0.3,84.27
14/12/2018 00:00,9,1,1,2.5,2.18,4.01,0.37,97.66
15/12/2018 00:00,12,5.8,6.7,11.2,1.86,5.23,0.58,90.96
16/12/2018 00:00,13,0.6,2.6,5.4,5.43,7.52,2.33,99.45
17/12/2018 00:00,17,1.2,2.9,4.5,6.18,9.09,3.27,99.35
18/12/2018 00:00,5,0.4,6,9.7,8.7,9.77,7.02,96.87
19/12/2018 00:00,14,1.4,3.3,5.2,7.02,9.64,5.19,98.93
20/12/2018 00:00,17,0.6,3.8,6.8,7.33,10.44,4.35,96.85
21/12/2018 00:00,10,0,4.2,9.2,9.57,12.46,7.26,97.66
22/12/2018 00:00,17,0,3.5,5.9,8,10.62,5.97,96.97
23/12/2018 00:00,3,0.6,1.8,4.6,6.81,9.01,5.11,99.66
24/12/2018 00:00,14,0.2,0.4,2.1,2.53,7.26,-1.65,99.66
25/12/2018 00:00,9,2.4,0.9,2.9,2.76,6.76,-2.45,99.59
26/12/2018 00:00,6,2.2,1.4,3.6,7.37,8.48,5.7,99.69
27/12/2018 00:00,10,1.4,0.4,2.1,7.15,8.95,5.72,99.56
28/12/2018 00:00,7,1.4,1,2.9,7.46,9.41,3.72,99.5
29/12/2018 00:00,13,0.6,2.7,6.2,8.58,12.89,3.28,98.63
30/12/2018 00:00,12,1.4,1.9,4.5,8.16,12.28,1.72,99.55
31/12/2018 00:00,9,1.2,2.4,4.8,9.19,10,8.56,97.02
01/01/2019 00:00,12,3.8,3.2,5.6,7.64,10.89,3.9,89.89
02/01/2019 00:00,15,1,2.2,4.2,4.1,5.64,1.72,95.9
03/01/2019 00:00,11,0.8,1.3,2.9,3.33,4.75,1.54,94.15
04/01/2019 00:00,14,0,1.6,4.1,0.65,3.8,-3.3,97.88
05/01/2019 00:00,4,0.4,2.2,4.4,4.53,5.47,3.76,94.51
06/01/2019 00:00,7,0,1.5,3,6.53,8.52,4.41,98.78
07/01/2019 00:00,12,0.8,3.9,8.4,8.74,11.09,6.41,97.02
08/01/2019 00:00,24,0.4,5,7.4,6.66,8.29,4.67,80.22
09/01/2019 00:00,19,0.8,4.1,6,3.59,5.66,1.12,96.9
10/01/2019 00:00,8,0.4,1.4,3.5,2.96,7.09,0.46,99.42
11/01/2019 00:00,9,1,2.3,3.7,6.33,7.72,5.4,99.25
12/01/2019 00:00,10,0,4.6,7.7,8.23,10.43,5.93,98.39
13/01/2019 00:00,9,0,5.8,10,10.03,11.39,6.77,90.93
14/01/2019 00:00,14,0,2.6,7.1,5.58,7.86,3.43,97.6
15/01/2019 00:00,24,1.8,3.7,6.9,6.4,10.23,2.18,97.78
16/01/2019 00:00,7,3,3.7,6.8,7.12,9.8,2.33,99.13
17/01/2019 00:00,28,4,3.7,7.6,2.28,4.37,-0.76,89.13
18/01/2019 00:00,19,0.2,1.7,4.8,0.59,4.4,-3.3,96.71
19/01/2019 00:00,16,0.6,3.2,5.8,2.35,4.53,-0.72,96.57
20/01/2019 00:00,30,1.6,0.3,1.4,-1.29,4.12,-5.79,96.86
21/01/2019 00:00,23,2.2,1.6,6.3,1.72,5.97,-3.64,97.57
22/01/2019 00:00,30,2,2.9,6.6,2.83,5.67,0.23,97.14
23/01/2019 00:00,8,2.2,1.1,3.3,0.28,2.13,-2.65,99.54
24/01/2019 00:00,16,0.8,0.3,2.4,0.15,3.76,-3.84,99.56
25/01/2019 00:00,20,2.8,2.9,7.2,6.16,11.83,-1.11,99.39
26/01/2019 00:00,26,0.4,4.4,7,8.05,9.77,5.31,98.22
27/01/2019 00:00,23,2.6,6.7,10.2,5.5,7.96,3.04,84.82
28/01/2019 00:00,39,4.4,4.4,8.9,1.75,4.72,-2.96,81.35
29/01/2019 00:00,28,0.6,2,5,1.04,4.8,-4.14,94.68
30/01/2019 00:00,38,3.2,1.2,3.9,0.32,3.99,-2.87,97.7
31/01/2019 00:00,38,0.8,1.9,6.2,-1.44,2.57,-6.24,98.68
01/02/2019 00:00,17,1.2,3.5,5.9,1.78,3.99,0.31,96.5
02/02/2019 00:00,36,1.6,4.2,6.7,1.29,3.94,-0.17,99.11
03/02/2019 00:00,46,0.8,2.7,5.3,1.06,5.36,-4.93,89.89
04/02/2019 00:00,12,4.2,3.7,8.6,5.81,9.13,0.52,99.28
05/02/2019 00:00,19,0.8,2.3,6.3,3.64,8.6,-1.65,99.57
06/02/2019 00:00,41,2.8,2.4,6,8.06,10.76,5.14,98.65
07/02/2019 00:00,43,1,6.8,11.3,7.49,9.97,5.51,82.72
08/02/2019 00:00,20,1.2,6.7,10.4,8.8,12.1,4.99,97.04
09/02/2019 00:00,49,0.4,7,10.7,7.58,10.42,6,80.48
10/02/2019 00:00,16,0.6,3.4,8.3,5.13,7.33,2.17,96.96
11/02/2019 00:00,46,2.4,1.6,4.8,3.28,8.49,-0.38,96.53
12/02/2019 00:00,46,1.4,2.1,6.1,5.22,10.31,0.12,96.25
13/02/2019 00:00,45,0.8,2.7,6.5,7.54,11.81,4.23,95.4
14/02/2019 00:00,60,0.6,1.3,3.8,5.06,12.59,-0.37,92.15
15/02/2019 00:00,62,1.6,1.4,4.4,5.06,13.98,-1.35,91.94
16/02/2019 00:00,31,0,2.8,5.9,9.02,13.04,3.52,98.31
